source,target,weight
58102346,17652441,1
58102346,17838877,1
58102346,17903361,1
58102346,18165330,1
58102346,18203034,1
58102346,18337335,1
58102346,18387797,1
58102346,18397209,1
58102346,18666382,1
58102346,19148312,1
58102346,19238937,1
58102346,19375637,1
58102346,19404064,1
58102346,19596590,1
58102346,19803501,1
58102346,20020535,1
58102346,20159582,1
58102346,20319918,1
58102346,20487355,1
58102346,20487939,1
58102346,20521572,1
58102346,20611130,1
58102346,20638708,1
58102346,20684817,1
58102346,20809001,1
58102346,20815907,1
58102346,20871499,1
58102346,21093795,1
58102346,21334217,1
58102346,21775625,1
58102346,21850672,1
58102346,21875821,1
58102346,22245299,1
58102346,22254756,1
58102346,22587338,1
58102346,22752391,1
58102346,22758871,1
58102346,23536777,1
58102346,23710723,1
58102346,23757354,1
58102346,23758387,1
58102346,23834503,1
58102346,24040084,1
58102346,24054773,1
58102346,24274159,1
58102346,24359365,1
58102346,24471525,1
58102346,24495901,1
58102346,24946015,1
58102346,25186746,1
58102346,25418930,1
58102346,25437284,1
58102346,25554113,1
58102346,25617480,1
58102346,25875613,1
58102346,26197826,1
58102346,26200862,1
58102346,26294568,1
58102346,26296960,1
58102346,26372920,1
58102346,26421676,1
58102346,26596571,1
58102346,26755989,1
58102346,26810943,1
58102346,27020426,1
58102346,27042077,1
58102346,27068292,1
58102346,27266012,1
58102346,27276609,1
58102346,27320380,1
58102346,27360784,1
58102346,27405237,1
58102346,27414663,1
58102346,27488246,1
58102346,27503058,1
58102346,27677927,1
58102346,27818522,1
58102346,27825831,1
58102346,28042031,1
58102346,28628231,1
58102346,28659664,1
58102346,28894815,1
58102346,29119363,1
58102346,29131841,1
58102346,29221524,1
58102346,29289925,1
58102346,29305520,1
58102346,29381721,1
58102346,29457561,1
58102346,29522063,1
58102346,29644867,1
58102346,29652492,1
58102346,29701658,1
58102346,29829436,1
58102346,30008935,1
58102346,30026418,1
58102346,30040678,1
58102346,30072982,1
58102346,30109211,1
58102346,30139536,1
58102346,30310155,1
58102346,30418239,1
58102346,30852883,1
58102346,31220248,1
58102346,31471913,1
58102346,31486441,1
58102346,31489575,1
58102346,31637088,1
58102346,31672121,1
58102346,31755010,1
58102346,31817495,1
58102346,32015431,1
58102346,32338827,1
58102346,32355916,1
58102346,32416751,1
58102346,32494286,1
58102346,32968608,1
58102346,33387386,1
58102346,33554922,1
58102346,33690545,1
181273806,58102346,2
58332995,24052,1
58332995,249590,1
58332995,1026048,1
58332995,1304898,1
58332995,1707258,1
58332995,1805115,1
58332995,1992526,1
58332995,2073122,1
58332995,2396658,1
58332995,2426029,1
58332995,2457222,1
58332995,2490701,1
58332995,2562820,1
58332995,2570729,1
58332995,2676070,1
58332995,2724600,1
58332995,2778577,1
58332995,2782887,1
58332995,2783174,1
58332995,2869040,1
58332995,2951763,1
58332995,3167199,1
58332995,3217505,1
58332995,3342900,1
58332995,3379652,1
58332995,3452799,1
58332995,3491031,1
58332995,3516427,1
58332995,3561641,1
58332995,3734530,1
58332995,3804348,1
58332995,4025797,1
58332995,4040535,1
58332995,4089089,1
58332995,4138615,1
58332995,4224501,1
58332995,4231370,1
58332995,4307771,1
58332995,4509737,1
58332995,4524901,1
58332995,4587746,1
58332995,4653363,1
58332995,4809560,1
58332995,5281022,1
58332995,5388167,1
58332995,5439371,1
58332995,5453434,1
58332995,5475204,1
58332995,5549769,1
58332995,5566032,1
58332995,5606708,1
58332995,5611272,1
58332995,5824241,1
58332995,5951984,1
58332995,6075669,1
58332995,6079576,1
58332995,6196841,1
58332995,6306901,1
58332995,6372158,1
58332995,6388988,1
58332995,6490664,1
58332995,6579375,1
58332995,6692615,1
58332995,6909901,1
58332995,7345712,1
58332995,7449618,1
58332995,7724310,1
58332995,7831953,1
58332995,7946611,1
58332995,8018404,1
58332995,8045497,1
58332995,8139355,1
58332995,8454626,1
58332995,8610490,1
58332995,8651155,1
58332995,8782776,1
58332995,8911242,1
58332995,8922626,1
58332995,8942859,1
58332995,9042014,1
58332995,9070052,1
58332995,9073503,1
58332995,9081669,1
58332995,9155701,1
58332995,9221369,1
58332995,9379818,1
58332995,9431907,1
58332995,9452944,1
58332995,9529404,1
58332995,9585442,1
58332995,9657085,1
58332995,9702986,1
58332995,9802329,1
58332995,9816265,1
58332995,10023310,1
58332995,10408733,1
58332995,10657930,1
58332995,10762933,1
58332995,10779367,1
58332995,11014633,1
58332995,11161071,1
58332995,11397844,1
58332995,11590680,1
58332995,11842545,1
58332995,11935812,1
58332995,12249479,1
58332995,12331574,1
58332995,12340712,1
58332995,12650589,1
58332995,12868452,1
58332995,13075095,1
58332995,13283426,1
58332995,13291333,1
58332995,13582388,1
58332995,13596491,1
58332995,13816496,1
58332995,13842774,1
58332995,14033505,1
58332995,14098908,1
58332995,14521838,1
58332995,14544460,1
58332995,15260209,1
58332995,15659620,1
58332995,16237033,1
58332995,16239043,1
58332995,16424458,1
58332995,16505342,1
58332995,16524384,1
58332995,16600073,1
58332995,16789845,1
58332995,17212910,1
58332995,17288083,1
58332995,17306156,1
58332995,17597694,1
58332995,18854426,1
58332995,18869955,1
58332995,18923652,1
58332995,19247534,1
58332995,19556498,1
58332995,20034126,1
58332995,20432332,1
58332995,20507980,1
58332995,20525391,1
58332995,20738721,1
58332995,21117606,1
58332995,21251332,1
58332995,21397599,1
58332995,21727706,1
58332995,21758282,1
58332995,21846662,1
58332995,22254756,1
58332995,22396332,1
58332995,22687390,1
58332995,23096685,1
58332995,23306914,1
58332995,23405665,1
58332995,23679799,1
58332995,24303326,1
58332995,24499422,1
58332995,24537755,1
58332995,24579627,1
58332995,24953496,1
58332995,25382799,1
58332995,25839849,1
58332995,25909438,1
58332995,26337884,1
58332995,26694260,1
58332995,27635153,1
58332995,27703414,1
58332995,28320094,1
58332995,28745863,1
58332995,28804358,1
58332995,29005038,1
58332995,29334763,1
58332995,29794789,1
58332995,31020284,1
58332995,31250809,1
58332995,31296416,1
58332995,31740468,1
58332995,31800581,1
58332995,32030732,1
58332995,32378978,1
58332995,32498903,1
58332995,33496110,1
58332995,33559156,1
58332995,33664086,1
58332995,34040797,1
58332995,34343522,1
58332995,34712003,1
58332995,35815111,1
58332995,35839147,1
58332995,36323615,1
58332995,36358041,1
58332995,36876180,1
58332995,37010748,1
58332995,38039352,1
58332995,38704568,1
58332995,38776390,1
58332995,39374554,1
58332995,39820604,1
58332995,40582320,1
58332995,40582709,1
58332995,41609613,1
58332995,41670796,1
58332995,42422574,1
58332995,42805178,1
58332995,44304299,1
58332995,44806977,1
58332995,45139693,1
58332995,45528050,1
58332995,45701209,1
58332995,45772105,1
58332995,46297068,1
58332995,46457202,1
58332995,47678720,1
58332995,48790330,1
58332995,50248206,1
58332995,51483502,1
58332995,51533957,1
58332995,52691855,1
58332995,52729140,1
58332995,52955611,1
58332995,54390669,1
58332995,54855642,1
58332995,55916056,1
58332995,56461751,1
58332995,57468799,1
58332995,58562357,1
58332995,58870750,1
58332995,60489023,1
58332995,62180670,1
58332995,62285388,1
58332995,62418123,1
58332995,64110629,1
58332995,64281907,1
58332995,65021562,1
58332995,66375856,1
58332995,69125729,1
58332995,71485002,1
58332995,73022401,1
58332995,74017916,1
58332995,74163044,1
58332995,74632203,1
58332995,74907286,1
58332995,75159556,1
58332995,75490509,1
58332995,76556769,1
58332995,78648594,1
58332995,79053703,1
58332995,79087272,1
181273806,58332995,3
58910594,518755,1
58910594,641511,1
58910594,759393,1
58910594,802664,1
58910594,1106725,1
58910594,1204102,1
58910594,1594942,1
58910594,2090882,1
58910594,2476227,1
58910594,2997322,1
58910594,3204286,1
58910594,3434186,1
58910594,3765322,1
58910594,7983232,1
58910594,9284286,1
58910594,10084805,1
58910594,11098204,1
58910594,12786903,1
58910594,15462924,1
58910594,16887204,1
58910594,21545500,1
58910594,27614443,1
58910594,31111303,1
58910594,32515468,1
58910594,34226812,1
58910594,36257534,1
58910594,36878879,1
58910594,43301183,1
58910594,44511650,1
58910594,46553443,1
58910594,48922259,1
58910594,49045431,1
58910594,49370790,1
58910594,54703528,1
58910594,54825130,1
58910594,54875364,1
58910594,55140821,1
58910594,58067316,1
58910594,59554891,1
58910594,61825458,1
58910594,62583568,1
58910594,62667631,1
58910594,63778258,1
58910594,64539942,1
58910594,65405122,1
58910594,68516303,1
58910594,68775577,1
58910594,68800243,1
58910594,71433930,1
58910594,75790383,1
58910594,76011326,1
58910594,76062971,1
58910594,78116811,1
58910594,84070397,1
58910594,86675210,1
58910594,89045587,1
58910594,92139041,1
58910594,101043349,1
58910594,101394946,1
58910594,103875568,1
58910594,104352732,1
58910594,106962312,1
58910594,107276676,1
58910594,109316184,1
58910594,112237807,1
58910594,112441825,1
58910594,115015687,1
58910594,118359730,1
58910594,122855143,1
58910594,123627534,1
58910594,124892845,1
58910594,130154207,1
58910594,131898659,1
58910594,132024001,1
58910594,133489342,1
58910594,134232227,1
58910594,134306071,1
58910594,134352771,1
58910594,135084483,1
58910594,135700547,1
58910594,136082742,1
58910594,137985714,1
58910594,138693501,1
58910594,139432710,1
58910594,139459825,1
58910594,139798832,1
58910594,143465979,1
58910594,143476282,1
58910594,144322085,1
58910594,144563460,1
58910594,144752640,1
58910594,144760147,1
58910594,145279373,1
58910594,145853269,1
58910594,147929044,1
58910594,150573756,1
58910594,151193593,1
58910594,151588945,1
58910594,152108450,1
58910594,152865936,1
58910594,153377839,1
58910594,154206215,1
58910594,154219288,1
58910594,154368619,1
58910594,154708725,1
58910594,155829184,1
58910594,156414716,1
58910594,156508052,1
58910594,157654273,1
58910594,159401391,1
58910594,160088729,1
58910594,160269087,1
58910594,160672965,1
58910594,161268096,1
58910594,163148751,1
58910594,164431613,1
58910594,164574301,1
58910594,165207326,1
58910594,165964732,1
58910594,166190272,1
58910594,167817237,1
58910594,169396895,1
58910594,170117242,1
58910594,171155341,1
58910594,171247632,1
58910594,172079096,1
58910594,172256193,1
58910594,172738991,1
58910594,174962604,1
58910594,175258162,1
58910594,176575352,1
58910594,177350321,1
58910594,178173418,1
58910594,178182470,1
58910594,179189439,1
58910594,181273806,1
58910594,181754607,1
58910594,181860063,1
58910594,183500973,1
58910594,184626321,1
58910594,184730132,1
58910594,184916272,1
58910594,187391790,1
58910594,187568350,1
58910594,187628276,1
58910594,188233289,1
58910594,190166411,1
58910594,193216867,1
58910594,193498673,1
58910594,194586111,1
58910594,196462400,1
58910594,196724678,1
58910594,197135237,1
58910594,197817887,1
58910594,197840327,1
58910594,199070530,1
58910594,199349706,1
58910594,199616962,1
58910594,200476089,1
58910594,201417262,1
58910594,201563626,1
58910594,201741987,1
58910594,202708088,1
58910594,202834977,1
58910594,202843762,1
58910594,206117610,1
58910594,207005583,1
58910594,207341185,1
58910594,207525633,1
58910594,207699839,1
58910594,207700917,1
58910594,208899188,1
58910594,209332439,1
58910594,210133777,1
58910594,210232087,1
58910594,211964428,1
58910594,212449375,1
58910594,212635996,1
58910594,216702899,1
58910594,218131807,1
58910594,218213251,1
58910594,219118519,1
58910594,219509715,1
58910594,220723925,1
58910594,222969844,1
58910594,223202288,1
58910594,223419714,1
58910594,225634356,1
58910594,225914367,1
58910594,226377410,1
58910594,226594057,1
58910594,228387973,1
58910594,228475819,1
58910594,229948186,1
58910594,232057761,1
58910594,232947573,1
58910594,233210599,1
58910594,233856322,1
58910594,233862790,1
58910594,235693782,1
58910594,236943874,1
58910594,237549372,1
58910594,239093965,1
58910594,239282102,1
58910594,240883482,1
58910594,243241501,1
58910594,245797934,1
58910594,246707577,1
58910594,248801047,1
58910594,250980111,1
58910594,251151768,1
58910594,252296495,1
58910594,252469842,1
58910594,252674020,1
58910594,255601538,1
58910594,256684097,1
58910594,257063991,1
58910594,257231712,1
58910594,257277414,1
58910594,257287836,1
58910594,257833048,1
58910594,258165609,1
58910594,258414376,1
58910594,258709608,1
58910594,259166666,1
58910594,259340375,1
58910594,264313311,1
58910594,265408140,1
58910594,266145589,1
58910594,269043584,1
58910594,270636534,1
58910594,272991670,1
58910594,274467329,1
58910594,275036276,1
58910594,276216566,1
58910594,276585410,1
58910594,280623747,1
58910594,281686690,1
58910594,282877973,1
58910594,283232979,1
58910594,283721018,1
58910594,284091125,1
58910594,287917566,1
58910594,292109975,1
58910594,292896557,1
58910594,294010918,1
58910594,294927935,1
58910594,296056057,1
58910594,298411073,1
58910594,299408679,1
181273806,58910594,4
58934067,140479,1
58934067,836165,1
58934067,1253805,1
58934067,1347270,1
58934067,1579396,1
58934067,1693824,1
58934067,1799611,1
58934067,1837314,1
58934067,2120396,1
58934067,2251012,1
58934067,2672462,1
58934067,2698392,1
58934067,2762767,1
58934067,2777482,1
58934067,2828439,1
58934067,2951763,1
58934067,3167195,1
58934067,3187166,1
58934067,3381801,1
58934067,3424436,1
58934067,3742652,1
58934067,3816690,1
58934067,4036931,1
58934067,4402213,1
58934067,4551567,1
58934067,4569989,1
58934067,4588307,1
58934067,5015467,1
58934067,5149582,1
58934067,5170107,1
58934067,5204192,1
58934067,5709502,1
58934067,6007593,1
58934067,6306867,1
58934067,6358644,1
58934067,6437505,1
58934067,6590761,1
58934067,6800045,1
58934067,6844930,1
58934067,6879993,1
58934067,7049509,1
58934067,7135588,1
58934067,7447875,1
58934067,7790395,1
58934067,7847659,1
58934067,8109137,1
58934067,8236709,1
58934067,8671195,1
58934067,8704382,1
58934067,8752720,1
58934067,8819592,1
58934067,8916964,1
58934067,8918480,1
58934067,8942859,1
58934067,8942957,1
58934067,9081669,1
58934067,9153855,1
58934067,9219310,1
58934067,9292233,1
58934067,9453313,1
58934067,9589138,1
58934067,9627517,1
58934067,9780035,1
58934067,9932852,1
58934067,9933614,1
58934067,9954618,1
58934067,10297845,1
58934067,10473058,1
58934067,10834761,1
58934067,11093460,1
58934067,11743218,1
58934067,12545919,1
58934067,12796097,1
58934067,13176437,1
58934067,13276833,1
58934067,13376626,1
58934067,13458365,1
58934067,13483675,1
58934067,13836776,1
58934067,14018613,1
58934067,14154240,1
58934067,14355531,1
58934067,15676570,1
58934067,15909110,1
58934067,16066680,1
58934067,16106749,1
58934067,16498205,1
58934067,16644000,1
58934067,16956315,1
58934067,17036042,1
58934067,17074898,1
58934067,17704617,1
58934067,17894390,1
58934067,18456590,1
58934067,18466303,1
58934067,18853594,1
58934067,19097696,1
58934067,20411232,1
58934067,20813185,1
58934067,21099635,1
58934067,21156494,1
58934067,21228047,1
58934067,21841327,1
58934067,22163319,1
58934067,22207393,1
58934067,22244679,1
58934067,22258291,1
58934067,22678362,1
58934067,22855943,1
58934067,23572519,1
58934067,23641000,1
58934067,23680640,1
58934067,23764065,1
58934067,23946347,1
58934067,24249732,1
58934067,24359365,1
58934067,24474135,1
58934067,25023286,1
58934067,25059389,1
58934067,25221322,1
58934067,25232175,1
58934067,25418930,1
58934067,25648657,1
58934067,26145218,1
58934067,26353176,1
58934067,26371867,1
58934067,27092503,1
58934067,27266012,1
58934067,28905913,1
58934067,29181379,1
58934067,30143375,1
58934067,30207865,1
58934067,30558932,1
58934067,32701797,1
58934067,33374206,1
58934067,33409511,1
58934067,33848546,1
58934067,33959256,1
58934067,34175123,1
58934067,34390978,1
58934067,34751287,1
58934067,35014544,1
58934067,35125509,1
58934067,35198150,1
58934067,35812540,1
58934067,36527835,1
58934067,37035970,1
58934067,37226288,1
58934067,37570950,1
58934067,38151870,1
58934067,38728487,1
58934067,40582320,1
58934067,40709435,1
58934067,40825566,1
58934067,41134704,1
58934067,41261595,1
58934067,41385983,1
58934067,41755676,1
58934067,42097383,1
58934067,42118866,1
58934067,42730732,1
58934067,42842417,1
58934067,45486513,1
58934067,45970001,1
58934067,46184193,1
58934067,46329927,1
58934067,47276482,1
58934067,47596732,1
58934067,47770103,1
58934067,48025748,1
58934067,48031121,1
58934067,48241959,1
58934067,49381138,1
58934067,49431606,1
58934067,49472023,1
58934067,49529908,1
58934067,50174576,1
58934067,50552597,1
58934067,51345301,1
58934067,51398356,1
58934067,51401724,1
58934067,52641875,1
58934067,53096102,1
58934067,53916569,1
58934067,54784634,1
58934067,55006850,1
58934067,55265914,1
58934067,55847202,1
58934067,56163938,1
58934067,56462808,1
58934067,56584247,1
58934067,57314675,1
58934067,58353968,1
58934067,59032982,1
58934067,59553681,1
58934067,60127398,1
58934067,61923550,1
58934067,62121150,1
58934067,62780469,1
58934067,63285309,1
58934067,63581149,1
58934067,64068228,1
58934067,64211092,1
58934067,65544812,1
58934067,66039003,1
58934067,66563844,1
58934067,67674894,1
58934067,68106221,1
58934067,68255149,1
58934067,69258613,1
58934067,70078846,1
58934067,70736050,1
58934067,71466560,1
58934067,71469008,1
58934067,72143599,1
58934067,73396632,1
58934067,75109369,1
58934067,75599645,1
58934067,75874334,1
58934067,75986863,1
58934067,76584240,1
58934067,76958407,1
58934067,77076948,1
58934067,79118106,1
58934067,79455612,1
58934067,79865830,1
58934067,80002548,1
58934067,80651398,1
58934067,80922106,1
58934067,81190059,1
58934067,81543088,1
58934067,81923127,1
58934067,82108018,1
58934067,82254580,1
58934067,83423849,1
58934067,83424908,1
58934067,84840220,1
58934067,84971001,1
58934067,86132472,1
58934067,86639004,1
58934067,86879473,1
58934067,86910757,1
58934067,88798756,1
58934067,89389262,1
58934067,89429942,1
58934067,89555650,1
58934067,89743041,1
58934067,94217538,1
58934067,94922663,1
58934067,95061402,1
181273806,58934067,15
59297895,82815,1
59297895,445456,1
59297895,539223,1
